0, 65016.098, 76808.328, 82386.148, 84115.422
0, 56041.703, 65016.098, 75303.758, 75634.234
0, 17032.691, 56581.145, 57855.641, 58023.031
0, 57599.32, 90241.984, 93376.281, 95879.234
0, 58136.477, 69460.25, 73326.586, 73508.992
0, 70906.5, 73326.586, 81891.672, 85128.07
0, 53152.949, 69460.25, 76323.055, 80159.984
0, 53152.949, 68636.367, 78784.695, 82469.914
0, 83123.945, 94330.992, 98815.336, 100970.52
0, 31684.57, 45576.676, 60432.973, 66297.672
0, 29350.119, 45576.676, 46776.883, 66381.891
0, 46776.883, 64148.445, 66297.672, 67157.898
0, 53323.633, 61561.539, 67157.898, 84660.938
0, 64151.707, 102429.48, 105198.02, 106800.98
0, 125040.38, 131518.45, 132462, 138224.78
0, 50800.059, 80250.078, 85093.797, 90059.273
0, 50043.125, 50800.059, 75589.352, 78229.555
0, 50043.125, 53513.664, 65630.359, 67854.062
0, 46520.824, 48962.137, 63101.055, 65489.641
0, 27116.846, 39528.16, 46520.824, 53931.578
0, 17817.967, 42076.977, 44350.465, 53931.578
0, 35327.055, 42076.977, 58321.75, 60821.98
0, 58321.75, 70960.266, 79471.117, 88849.992
0, 45882.203, 56814.969, 74101.773, 74260.906
0, 18320.791, 56814.969, 59217.461, 60496.652
0, 50704.188, 56471.176, 59217.461, 71774.484
0, 50704.188, 56401.832, 89180.023, 94806.172
0, 52726.898, 56401.832, 64888.449, 91557.836
0, 23718.572, 52726.898, 54131.547, 68870.602
0, 68870.602, 71666.93, 84201.562, 89646.5
0, 71666.93, 95293.961, 95849.094, 99045.156
0, 65590.93, 127036.88, 129794.94, 132471.59
0, 101449.58, 169834.91, 173655.14, 176977.56
0, 205296.86, 208932.39, 208965.31, 209735.06
0, 82355.945, 108215.2, 145323.05, 160160.22
0, 108779.57, 137282.75, 145323.05, 186624.92
0, 103683.07, 127603.15, 156338.83, 160160.22
0, 70883.875, 89365.375, 161171.05, 169616.25
0, 84860.484, 125914.66, 146173.2, 160053.5
0, 67719.789, 84860.484, 92333.203, 122371.73
0, 54138.184, 92333.203, 108314.6, 108986.9
0, 24009.738, 89455.531, 90116.367, 108986.9
0, 23196.094, 68772.141, 90116.367, 99822.828
0, 54946.934, 62348.645, 68772.141, 75843.531
0, 62020.273, 63318.266, 74564.586, 75843.531
0, 22477.148, 62020.273, 64313.746, 65856.234
0, 19941.379, 68299.484, 70665.156, 70711.648
0, 23932.811, 62556.238, 64765.785, 68207.828
0, 73722.078, 80572.781, 87250.039, 93376.281
0, 48339.43, 49352.824, 87261.094, 87553.156
0, 47227.379, 49189.867, 69152.898, 75069.508
0, 47227.379, 62345.211, 70445.289, 82033.32
0, 81823.375, 89738.047, 96692.734, 97773
0, 54683.652, 78346.461, 87889.039, 89693.242
0, 45745.625, 54683.652, 67854.062, 75589.352
0, 45745.625, 71614.672, 78346.461, 84118.125
0, 71614.672, 82875.828, 90319.492, 92312.961
0, 77137.312, 82875.828, 93631.734, 97159
0, 77137.312, 94705.586, 101269.8, 105389.59
0, 29744.127, 50124.352, 76252.75, 76609.898
0, 53389.031, 73533.922, 76609.898, 82342.031
0, 88423.008, 101664.52, 110139.52, 129577.02
0, 72003.977, 81128.188, 82342.031, 89337.336
0, 41827.289, 63778.727, 72003.977, 73505.242
0, 37185.75, 43790.227, 45473.461, 49743.801
0, 32168.293, 35517.16, 38871.547, 47246.504
0, 47723.625, 50241.758, 54345.848, 54762.02
0, 25960.805, 31672.957, 35355.426, 41113.539
0, 13452.761, 18815.686, 22571.666, 41047.578
0, 19881.25, 22571.666, 22745.904, 27139.934
0, 37506.98, 42553, 43300.391, 53961.094
0, 67839.07, 84466.758, 107833.8, 115964.27
0, 86308.523, 93058.758, 104899.95, 105464.17
0, 65271.035, 77075.727, 78427.523, 80103.367
0, 59428.246, 65271.035, 78772.336, 85399.664
0, 59095.793, 59428.246, 60782.52, 69913.398
0, 60782.52, 66635.18, 68170.469, 77522.656
0, 55549.82, 62744.551, 75702.203, 77522.656
0, 55549.82, 65088.324, 68691.031, 74189.141
0, 59928.203, 65088.324, 69913.398, 77373.398
0, 53009.188, 59095.793, 59928.203, 68170.469
0, 53009.188, 56126.117, 66635.18, 75702.203
0, 47212.422, 56126.117, 62744.551, 73430.766
0, 47212.422, 49123.062, 75392.539, 75782.023
0, 49123.062, 73388.32, 78994.328, 82307.453
0, 60696.879, 73388.32, 87572.688, 88783.977
0, 60696.879, 63834.809, 102671.2, 102998.99
0, 63341.414, 63834.809, 75060.125, 88783.977
0, 63341.414, 77595.305, 112361.38, 114327.39
0, 75060.125, 77595.305, 77974.516, 105764.74
0, 77974.516, 88656.086, 93782.266, 95162.844
0, 78959.219, 84318.898, 84341.602, 85438.977
0, 103207.3, 107883.44, 111678.09, 112258.55
0, 163030.92, 177523.38, 178432.84, 178585.3
0, 76519.305, 132651.59, 135228.03, 142528.72
0, 76519.305, 77229.453, 112835.57, 128957.57
0, 66245.172, 77229.453, 107793.61, 135228.03
0, 62601.359, 66245.172, 112283.81, 112835.57
0, 62601.359, 88088.812, 107793.61, 128957.57
0, 88088.812, 112283.81, 141650.58, 149190.41
0, 102708.59, 108028.28, 115975.94, 116052.87
0, 90941.812, 92275.398, 95162.844, 95192
0, 93238.008, 108780.94, 109458.5, 113097.54
0, 115317.56, 118073.16, 121837.62, 127400.93
0, 111141.79, 116997.64, 120768.24, 128121.59
0, 69233.148, 116997.64, 123079.21, 127829.37
0, 69233.148, 111141.79, 124943.23, 131381.12
0, 117645.03, 131381.12, 133932.97, 145855.02
0, 108312.38, 117645.03, 129318.47, 130800.56
0, 109713.13, 129318.47, 145028.03, 146882.55
0, 120326.13, 129806.36, 132261.8, 132395.61
0, 97621.289, 120326.13, 139994.03, 146651.64
0, 95308.828, 97621.289, 127571.48, 128140.91
0, 92672.469, 95308.828, 106215.88, 115335.47
0, 70753.578, 92672.469, 115240.9, 125940.69
0, 70753.578, 106215.88, 111322.25, 127321.77
0, 56181.859, 115335.47, 125940.69, 127321.77
0, 56181.859, 101117.85, 103311.12, 106548.14


